Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
Lauri Markkanen,Jazz,"OCT 27, 2023",UTA vs. LAC,W,35,12,23,52.2%,5,13,38.5%,6,6,100.0%,5,7,12,3,0,0,3,2,35,11
Lauri Markkanen,Jazz,"OCT 25, 2023",UTA vs. SAC,L,32,6,15,40.0%,2,6,33.3%,5,6,83.3%,2,8,10,1,2,0,1,1,19,-7
Lauri Markkanen - Average,Average,,,,33.3,8.1,16.8,49.0%,3.9,9.2,44.8%,3.8,4.4,74.7%,2.3,6.4,8.6,1.5,0.9,0.8,1.5,2.4,23.9,-3.1
Naji Marshall,Pelicans,"NOV 14, 2023",NOP vs. DAL,W,21,5,9,55.6%,1,4,25.0%,5,5,100.0%,2,2,4,2,1,2,1,2,16,2
Naji Marshall,Pelicans,"NOV 12, 2023",NOP vs. DAL,L,14,2,3,66.7%,1,1,100.0%,3,3,100.0%,1,1,2,2,0,0,2,2,8,4
Naji Marshall - Average,Average,,,,17.5,3.5,6.0,61.2%,1.0,2.5,62.5%,4.0,4.0,100.0%,1.5,1.5,3.0,2.0,0.5,1.0,1.5,2.0,12.0,3.0
Caleb Martin,Heat,"OCT 25, 2023",MIA vs. DET,W,20,1,7,14.3%,0,3,0.0%,0,0,0.0%,1,2,3,1,1,0,0,1,2,-5
Caleb Martin - Average,Average,,,,20.0,1.0,7.0,14.3%,0.0,3.0,0.0%,0.0,0.0,0.0%,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,-5.0
KJ Martin,76ers,"NOV 14, 2023",PHI vs. IND,L,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,0
KJ Martin,76ers,"NOV 06, 2023",PHI vs. WAS,W,4,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,1,1,1,0,0,0,0,0,-6
KJ Martin,76ers,"NOV 04, 2023",PHI vs. PHX,W,2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,1,1,0,-5
KJ Martin,76ers,"NOV 02, 2023",PHI vs. TOR,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,1,0,-2
KJ Martin,76ers,"OCT 29, 2023",LAC vs. SAS,W,18,4,6,66.7%,1,3,33.3%,1,2,50.0%,0,2,2,0,1,1,2,1,10,13
KJ Martin,76ers,"OCT 25, 2023",LAC vs. POR,W,14,0,4,0.0%,0,2,0.0%,0,0,0.0%,1,0,1,1,1,0,0,2,0,-17
KJ Martin - Average,Average,,,,6.7,0.7,1.8,11.1%,0.2,0.8,5.5%,0.2,0.3,8.3%,0.2,0.5,0.7,0.3,0.3,0.2,0.5,0.8,1.7,-2.8
Garrison Mathews,Hawks,"NOV 14, 2023",ATL @ DET,W,2,1,1,100.0%,1,1,100.0%,0,0,0.0%,0,1,1,0,0,0,0,0,3,5
Garrison Mathews,Hawks,"NOV 06, 2023",ATL @ OKC,L,4,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,1,1,0,0,0,0,0,0,-5
Garrison Mathews,Hawks,"NOV 04, 2023",ATL @ NOP,W,4,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,1,0,-6
Garrison Mathews - Average,Average,,,,3.3,0.3,1.0,33.3%,0.3,1.0,33.3%,0.0,0.0,0.0%,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.3,1.0,-2.0
Bennedict Mathurin,Pacers,"NOV 14, 2023",IND @ PHI,W,16,3,8,37.5%,2,4,50.0%,0,0,0.0%,0,0,0,0,0,0,2,0,8,3
Bennedict Mathurin,Pacers,"NOV 12, 2023",IND @ PHI,L,26,4,11,36.4%,0,3,0.0%,1,3,33.3%,1,4,5,1,0,1,1,1,9,-24
Bennedict Mathurin,Pacers,"NOV 09, 2023",IND vs. MIL,W,36,9,18,50.0%,3,7,42.9%,5,6,83.3%,4,7,11,2,1,1,1,1,26,14
Bennedict Mathurin,Pacers,"NOV 08, 2023",IND vs. UTA,W,38,9,18,50.0%,4,7,57.1%,0,0,0.0%,5,4,9,4,2,0,3,1,22,18
Bennedict Mathurin,Pacers,"NOV 06, 2023",IND vs. SAS,W,22,4,8,50.0%,0,2,0.0%,2,2,100.0%,1,2,3,2,1,0,1,2,10,14
Bennedict Mathurin,Pacers,"NOV 04, 2023",IND vs. CHA,L,24,3,11,27.3%,0,2,0.0%,2,2,100.0%,4,1,5,5,1,0,3,1,8,6
Bennedict Mathurin,Pacers,"NOV 03, 2023",IND vs. CLE,W,24,2,7,28.6%,1,2,50.0%,0,3,0.0%,1,2,3,5,1,0,1,1,5,-4
Bennedict Mathurin,Pacers,"NOV 01, 2023",IND @ BOS,L,15,4,7,57.1%,0,3,0.0%,0,0,0.0%,0,1,1,0,0,0,0,1,8,-24
Bennedict Mathurin,Pacers,"OCT 30, 2023",IND vs. CHI,L,28,4,11,36.4%,1,4,25.0%,6,6,100.0%,1,3,4,0,0,0,2,5,15,-7
Bennedict Mathurin,Pacers,"OCT 28, 2023",IND @ CLE,W,17,5,10,50.0%,1,3,33.3%,2,3,66.7%,0,0,0,1,0,0,0,0,13,-11
Bennedict Mathurin,Pacers,"OCT 25, 2023",IND vs. WAS,W,26,6,15,40.0%,2,6,33.3%,4,4,100.0%,0,4,4,5,2,0,2,1,18,14
Bennedict Mathurin - Average,Average,,,,24.7,4.8,11.3,42.1%,1.3,3.9,26.5%,2.0,2.6,53.0%,1.5,2.5,4.1,2.3,0.7,0.2,1.5,1.3,12.9,-0.1
Wesley Matthews,Hawks,"NOV 11, 2023",ATL vs. MIA,L,7,2,2,100.0%,2,2,100.0%,1,2,50.0%,1,1,2,0,0,0,1,3,7,1
Wesley Matthews - Average,Average,,,,7.0,2.0,2.0,100.0%,2.0,2.0,100.0%,1.0,2.0,50.0%,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0
Tyrese Maxey,76ers,"NOV 14, 2023",PHI vs. IND,L,38,9,23,39.1%,2,5,40.0%,7,7,100.0%,0,4,4,5,0,1,4,2,27,-6
Tyrese Maxey,76ers,"NOV 12, 2023",PHI vs. IND,W,39,20,32,62.5%,7,11,63.6%,3,3,100.0%,3,4,7,5,0,3,2,2,50,17
Tyrese Maxey,76ers,"NOV 10, 2023",PHI @ DET,W,39,9,19,47.4%,2,7,28.6%,9,9,100.0%,0,6,6,11,3,1,0,3,29,17
Tyrese Maxey,76ers,"NOV 08, 2023",PHI vs. BOS,W,39,11,27,40.7%,3,11,27.3%,0,1,0.0%,1,8,9,5,1,2,1,4,25,-3
Tyrese Maxey,76ers,"NOV 06, 2023",PHI vs. WAS,W,32,9,16,56.3%,3,9,33.3%,1,1,100.0%,0,1,1,11,1,1,0,2,22,9
Tyrese Maxey,76ers,"NOV 04, 2023",PHI vs. PHX,W,36,9,18,50.0%,2,6,33.3%,2,2,100.0%,2,3,5,10,0,1,3,0,22,25
Tyrese Maxey,76ers,"NOV 02, 2023",PHI vs. TOR,W,40,7,16,43.8%,0,3,0.0%,4,4,100.0%,0,1,1,4,2,0,1,1,18,6
Tyrese Maxey,76ers,"OCT 29, 2023",PHI vs. POR,W,35,6,14,42.9%,4,8,50.0%,10,10,100.0%,1,9,10,4,0,0,2,1,26,19
Tyrese Maxey,76ers,"OCT 28, 2023",PHI @ TOR,W,41,12,20,60.0%,7,9,77.8%,3,3,100.0%,1,5,6,7,0,1,1,1,34,10
Tyrese Maxey,76ers,"OCT 26, 2023",PHI @ MIL,L,40,10,22,45.5%,3,8,37.5%,8,10,80.0%,0,4,4,8,2,0,0,3,31,0
Tyrese Maxey - Average,Average,,,,37.9,10.2,20.7,48.8%,3.3,7.7,39.1%,4.7,5.0,88.0%,0.8,4.5,5.3,7.0,0.9,1.0,1.4,1.9,28.4,9.4
Skylar Mays,Trail Blazers,"NOV 14, 2023",POR @ UTA,L,31,3,8,37.5%,0,1,0.0%,0,0,0.0%,0,5,5,10,0,2,2,1,6,1
Skylar Mays,Trail Blazers,"NOV 12, 2023",POR @ LAL,L,33,7,13,53.8%,0,4,0.0%,1,2,50.0%,0,4,4,12,0,0,1,2,15,-1
Skylar Mays,Trail Blazers,"NOV 08, 2023",POR @ SAC,L,37,8,15,53.3%,0,2,0.0%,2,2,100.0%,0,2,2,11,2,0,3,4,18,-8
Skylar Mays,Trail Blazers,"NOV 05, 2023",POR vs. MEM,L,16,2,9,22.2%,1,5,20.0%,2,2,100.0%,0,1,1,2,2,0,0,3,7,9
Skylar Mays,Trail Blazers,"NOV 03, 2023",POR vs. MEM,W,15,3,8,37.5%,1,5,20.0%,2,2,100.0%,0,1,1,1,1,0,1,0,9,-9
Skylar Mays,Trail Blazers,"NOV 01, 2023",POR @ DET,W,8,1,3,33.3%,0,0,0.0%,0,0,0.0%,1,0,1,2,0,0,1,0,2,9
Skylar Mays,Trail Blazers,"OCT 30, 2023",POR @ TOR,W,11,2,4,50.0%,1,3,33.3%,0,0,0.0%,0,0,0,1,1,0,0,0,5,3
Skylar Mays,Trail Blazers,"OCT 29, 2023",POR @ PHI,L,5,0,2,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,1,0,0,1,0,0,-7
Skylar Mays,Trail Blazers,"OCT 27, 2023",POR vs. ORL,L,8,1,2,50.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0,0,0,0,2,0
Skylar Mays - Average,Average,,,,18.2,3.0,7.1,37.5%,0.3,2.3,8.1%,0.8,0.9,38.9%,0.1,1.4,1.6,4.6,0.7,0.2,1.0,1.1,7.1,-0.3
Miles McBride,Knicks,"NOV 13, 2023",NYK @ BOS,L,1,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,1
Miles McBride,Knicks,"NOV 12, 2023",NYK vs. CHA,W,3,1,2,50.0%,1,2,50.0%,0,0,0.0%,0,1,1,1,0,0,0,0,3,-7
Miles McBride,Knicks,"NOV 08, 2023",NYK vs. SAS,W,2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-2
Miles McBride,Knicks,"NOV 03, 2023",NYK @ MIL,L,2,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-10
Miles McBride,Knicks,"NOV 01, 2023",NYK vs. CLE,L,9,1,2,50.0%,0,1,0.0%,1,2,50.0%,0,0,0,0,2,0,0,1,3,0
Miles McBride,Knicks,"OCT 31, 2023",NYK @ CLE,W,4,1,2,50.0%,1,2,50.0%,0,0,0.0%,0,0,0,0,0,0,0,1,3,-5
Miles McBride,Knicks,"OCT 28, 2023",NYK @ NOP,L,5,1,3,33.3%,0,2,0.0%,0,0,0.0%,0,1,1,1,1,0,0,0,2,10
Miles McBride - Average,Average,,,,3.7,0.6,1.6,26.2%,0.3,1.3,14.3%,0.1,0.3,7.1%,0.0,0.3,0.3,0.3,0.4,0.0,0.0,0.3,1.6,-1.9
CJ McCollum,Pelicans,"NOV 04, 2023",NOP vs. ATL,L,33,5,12,41.7%,1,6,16.7%,2,3,66.7%,0,1,1,6,2,3,0,3,13,-19
CJ McCollum,Pelicans,"NOV 02, 2023",NOP vs. DET,W,35,10,23,43.5%,3,10,30.0%,10,11,90.9%,1,3,4,5,0,0,4,3,33,-17
CJ McCollum,Pelicans,"NOV 01, 2023",NOP @ OKC,W,37,10,17,58.8%,5,8,62.5%,4,7,57.1%,1,10,11,5,0,1,1,2,29,16
CJ McCollum,Pelicans,"OCT 30, 2023",NOP vs. GSW,L,33,7,21,33.3%,2,8,25.0%,3,4,75.0%,2,4,6,5,1,0,0,1,19,-19
CJ McCollum,Pelicans,"OCT 28, 2023",NOP vs. NYK,W,30,4,11,36.4%,2,7,28.6%,2,4,50.0%,0,3,3,7,4,0,1,2,12,18
CJ McCollum,Pelicans,"OCT 25, 2023",NOP @ MEM,W,37,8,16,50.0%,6,11,54.5%,2,2,100.0%,1,3,4,6,2,1,2,3,24,-1
CJ McCollum - Average,Average,,,,34.2,7.3,16.7,44.0%,3.2,8.3,36.2%,3.8,5.2,73.3%,0.8,4.0,4.8,5.7,1.5,0.8,1.3,2.3,21.7,-3.7
T.J. McConnell,Pacers,"NOV 14, 2023",IND @ PHI,W,13,5,8,62.5%,0,2,0.0%,1,1,100.0%,1,2,3,3,0,0,1,3,11,-7
T.J. McConnell,Pacers,"NOV 12, 2023",IND @ PHI,L,17,3,5,60.0%,0,0,0.0%,2,2,100.0%,0,2,2,1,3,1,1,1,8,10
T.J. McConnell,Pacers,"NOV 06, 2023",IND vs. SAS,W,9,1,2,50.0%,0,0,0.0%,2,2,100.0%,0,3,3,4,0,0,1,1,4,6
T.J. McConnell,Pacers,"NOV 04, 2023",IND vs. CHA,L,5,0,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,1,1,0,-9
T.J. McConnell,Pacers,"NOV 01, 2023",IND @ BOS,L,28,8,13,61.5%,0,1,0.0%,2,2,100.0%,2,5,7,5,1,0,1,2,18,-29
T.J. McConnell,Pacers,"OCT 28, 2023",IND @ CLE,W,19,3,5,60.0%,0,0,0.0%,2,2,100.0%,1,1,2,8,0,0,0,1,8,21
T.J. McConnell,Pacers,"OCT 25, 2023",IND vs. WAS,W,6,2,2,100.0%,0,0,0.0%,0,0,0.0%,0,1,1,2,2,0,0,0,4,1
T.J. McConnell - Average,Average,,,,13.9,3.1,5.3,56.3%,0.0,0.4,0.0%,1.3,1.3,71.4%,0.6,2.0,2.6,3.3,0.9,0.1,0.7,1.3,7.6,-1.0
Jaden McDaniels,Timberwolves,"NOV 14, 2023",MIN @ GSW,W,2,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,2
Jaden McDaniels,Timberwolves,"NOV 12, 2023",MIN @ GSW,W,35,6,8,75.0%,1,2,50.0%,0,0,0.0%,0,0,0,1,0,0,0,5,13,8
Jaden McDaniels,Timberwolves,"NOV 10, 2023",MIN @ SAS,W,26,5,11,45.5%,0,2,0.0%,0,0,0.0%,2,3,5,0,2,0,0,6,10,-1
Jaden McDaniels,Timberwolves,"NOV 08, 2023",MIN vs. NOP,W,26,4,7,57.1%,2,5,40.0%,0,0,0.0%,0,0,0,3,0,0,0,2,10,18
Jaden McDaniels,Timberwolves,"NOV 06, 2023",MIN vs. BOS,W,45,8,18,44.4%,4,9,44.4%,0,0,0.0%,1,1,2,1,1,0,3,3,20,-6
Jaden McDaniels,Timberwolves,"NOV 04, 2023",MIN vs. UTA,W,20,2,4,50.0%,1,2,50.0%,0,0,0.0%,0,0,0,1,1,1,0,6,5,10
Jaden McDaniels,Timberwolves,"NOV 01, 2023",MIN vs. DEN,W,21,3,5,60.0%,0,1,0.0%,0,0,0.0%,3,6,9,2,0,2,4,5,6,19
Jaden McDaniels,Timberwolves,"OCT 30, 2023",MIN @ ATL,L,24,5,6,83.3%,2,2,100.0%,0,0,0.0%,0,3,3,2,0,1,0,2,12,-8
Jaden McDaniels - Average,Average,,,,24.9,4.1,7.5,51.9%,1.2,3.0,35.5%,0.0,0.0,0.0%,0.8,1.6,2.4,1.2,0.5,0.5,0.9,3.6,9.5,5.2
Jalen McDaniels,Raptors,"NOV 13, 2023",TOR vs. WAS,W,5,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-6
Jalen McDaniels,Raptors,"NOV 11, 2023",TOR @ BOS,L,9,0,2,0.0%,0,0,0.0%,0,0,0.0%,0,1,1,0,0,0,0,2,0,2
Jalen McDaniels,Raptors,"NOV 05, 2023",TOR @ SAS,W,5,0,3,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,0,0,0,1,0,0,-4
Jalen McDaniels,Raptors,"NOV 02, 2023",TOR @ PHI,L,9,2,3,66.7%,1,2,50.0%,0,0,0.0%,0,1,1,0,0,0,0,0,5,4
Jalen McDaniels,Raptors,"OCT 30, 2023",TOR vs. POR,L,5,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,1,0,0,0,1,0,-4
Jalen McDaniels,Raptors,"OCT 28, 2023",TOR vs. PHI,L,3,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-5
Jalen McDaniels,Raptors,"OCT 27, 2023",TOR @ CHI,L,18,0,4,0.0%,0,4,0.0%,0,0,0.0%,1,2,3,1,1,0,0,1,0,-25
Jalen McDaniels,Raptors,"OCT 25, 2023",TOR vs. MIN,W,16,0,3,0.0%,0,3,0.0%,0,0,0.0%,0,2,2,2,1,1,0,2,0,-3
Jalen McDaniels - Average,Average,,,,8.8,0.2,2.1,8.3%,0.1,1.4,6.2%,0.0,0.0,0.0%,0.1,0.9,1.0,0.5,0.2,0.1,0.1,0.8,0.6,-5.1
Doug McDermott,Spurs,"NOV 14, 2023",SAS @ OKC,L,18,2,4,50.0%,1,2,50.0%,0,0,0.0%,0,1,1,1,0,0,4,0,5,-18
Doug McDermott,Spurs,"NOV 12, 2023",SAS vs. MIA,L,21,3,4,75.0%,2,3,66.7%,0,0,0.0%,1,2,3,5,0,0,0,2,8,-3
Doug McDermott,Spurs,"NOV 10, 2023",SAS vs. MIN,L,14,1,4,25.0%,1,3,33.3%,0,0,0.0%,0,0,0,1,0,0,0,2,3,3
Doug McDermott,Spurs,"NOV 08, 2023",SAS @ NYK,L,22,4,9,44.4%,3,8,37.5%,0,0,0.0%,1,2,3,1,0,0,3,3,11,-5
Doug McDermott,Spurs,"NOV 06, 2023",SAS @ IND,L,20,5,9,55.6%,4,6,66.7%,3,4,75.0%,0,1,1,4,0,0,0,1,17,-18
Doug McDermott,Spurs,"NOV 05, 2023",SAS vs. TOR,L,24,4,8,50.0%,4,8,50.0%,0,0,0.0%,0,1,1,2,0,0,2,2,12,0
Doug McDermott,Spurs,"NOV 02, 2023",SAS @ PHX,W,16,2,4,50.0%,2,3,66.7%,0,0,0.0%,0,0,0,0,1,0,0,0,6,-17
Doug McDermott,Spurs,"OCT 31, 2023",SAS @ PHX,W,15,2,3,66.7%,2,2,100.0%,0,0,0.0%,0,1,1,1,1,0,0,1,6,0
Doug McDermott,Spurs,"OCT 29, 2023",SAS @ LAC,L,15,3,6,50.0%,2,4,50.0%,0,0,0.0%,0,3,3,2,0,0,0,3,8,-8
Doug McDermott,Spurs,"OCT 27, 2023",SAS vs. HOU,W,16,3,5,60.0%,2,4,50.0%,0,0,0.0%,0,0,0,0,0,0,0,0,8,-4
Doug McDermott,Spurs,"OCT 25, 2023",SAS vs. DAL,L,11,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,1,0,1,0,1,0,-7
Doug McDermott - Average,Average,,,,17.5,2.6,5.2,47.9%,2.1,4.0,51.9%,0.3,0.4,6.8%,0.2,1.1,1.3,1.6,0.2,0.1,0.8,1.4,7.6,-7.0
JaVale McGee,Kings,"NOV 13, 2023",SAC vs. CLE,W,7,1,2,50.0%,0,0,0.0%,0,0,0.0%,1,3,4,1,0,0,0,1,2,2
JaVale McGee,Kings,"NOV 06, 2023",SAC @ HOU,L,10,4,5,80.0%,0,0,0.0%,2,2,100.0%,3,0,3,0,0,0,2,4,10,-11
JaVale McGee,Kings,"NOV 04, 2023",SAC @ HOU,L,15,5,9,55.6%,0,1,0.0%,2,2,100.0%,2,4,6,0,0,0,0,0,12,7
JaVale McGee,Kings,"NOV 01, 2023",SAC @ GSW,L,10,3,7,42.9%,0,0,0.0%,0,0,0.0%,2,4,6,0,0,1,1,0,6,3
JaVale McGee,Kings,"OCT 29, 2023",SAC vs. LAL,W,15,2,2,100.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,1,1,1,1,4,4
JaVale McGee,Kings,"OCT 27, 2023",SAC vs. GSW,L,12,3,6,50.0%,0,0,0.0%,1,3,33.3%,2,2,4,0,0,0,2,0,7,1
JaVale McGee,Kings,"OCT 25, 2023",SAC @ UTA,W,13,4,4,100.0%,0,0,0.0%,0,0,0.0%,0,1,1,1,0,1,0,0,8,13
JaVale McGee - Average,Average,,,,11.7,3.1,5.0,68.4%,0.0,0.1,0.0%,0.7,1.0,33.3%,1.4,2.0,3.4,0.3,0.1,0.4,0.9,0.9,7.0,2.7
Bryce McGowens,Hornets,"NOV 14, 2023",CHA vs. MIA,L,29,4,7,57.1%,3,5,60.0%,1,2,50.0%,0,4,4,1,1,0,1,4,12,-3
Bryce McGowens,Hornets,"NOV 12, 2023",CHA @ NYK,L,19,1,4,25.0%,0,2,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,2,-6
Bryce McGowens,Hornets,"NOV 10, 2023",CHA @ WAS,W,13,1,2,50.0%,0,1,0.0%,0,0,0.0%,0,2,2,1,0,0,1,3,2,-8
Bryce McGowens,Hornets,"NOV 08, 2023",CHA vs. WAS,L,15,0,0,0.0%,0,0,0.0%,2,2,100.0%,0,3,3,1,0,0,2,2,2,-1
Bryce McGowens,Hornets,"NOV 05, 2023",CHA @ DAL,L,10,0,1,0.0%,0,1,0.0%,1,2,50.0%,0,2,2,0,2,0,0,0,1,1
Bryce McGowens - Average,Average,,,,17.2,1.2,2.8,26.4%,0.6,1.8,12.0%,0.8,1.2,40.0%,0.0,2.2,2.2,0.6,0.6,0.0,0.8,1.8,3.8,-3.4
Jordan McLaughlin,Timberwolves,"NOV 06, 2023",MIN vs. BOS,W,4,0,0,0.0%,0,0,0.0%,2,2,100.0%,0,0,0,0,0,1,0,0,2,3
Jordan McLaughlin,Timberwolves,"NOV 04, 2023",MIN vs. UTA,W,4,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0,0,0,1,0,5
Jordan McLaughlin,Timberwolves,"NOV 01, 2023",MIN vs. DEN,W,4,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,2
Jordan McLaughlin,Timberwolves,"OCT 30, 2023",MIN @ ATL,L,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,1,0,0,0,4
Jordan McLaughlin,Timberwolves,"OCT 28, 2023",MIN vs. MIA,W,6,1,3,33.3%,1,1,100.0%,0,0,0.0%,0,0,0,4,0,0,0,1,3,-4
Jordan McLaughlin - Average,Average,,,,3.8,0.2,0.8,6.7%,0.2,0.4,20.0%,0.4,0.4,20.0%,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.4,1.0,2.0
De'Anthony Melton,76ers,"NOV 14, 2023",PHI vs. IND,L,35,8,13,61.5%,4,6,66.7%,10,10,100.0%,1,3,4,3,1,0,2,5,30,-9
De'Anthony Melton,76ers,"NOV 12, 2023",PHI vs. IND,W,30,4,7,57.1%,1,3,33.3%,1,1,100.0%,1,3,4,6,0,0,2,1,10,-1
De'Anthony Melton,76ers,"NOV 10, 2023",PHI @ DET,W,30,3,9,33.3%,2,6,33.3%,2,4,50.0%,0,3,3,2,3,1,0,3,10,15
De'Anthony Melton,76ers,"NOV 08, 2023",PHI vs. BOS,W,29,1,9,11.1%,1,7,14.3%,0,0,0.0%,0,4,4,2,1,0,1,2,3,-3
De'Anthony Melton,76ers,"NOV 06, 2023",PHI vs. WAS,W,26,5,10,50.0%,4,5,80.0%,0,0,0.0%,0,3,3,4,1,0,1,1,14,1
De'Anthony Melton,76ers,"NOV 04, 2023",PHI vs. PHX,W,25,3,10,30.0%,2,7,28.6%,0,2,0.0%,2,0,2,4,1,1,2,3,8,0
De'Anthony Melton,76ers,"NOV 02, 2023",PHI vs. TOR,W,21,1,6,16.7%,1,3,33.3%,1,2,50.0%,0,5,5,5,1,0,1,4,4,10
De'Anthony Melton,76ers,"OCT 29, 2023",PHI vs. POR,W,31,4,9,44.4%,1,2,50.0%,3,3,100.0%,0,2,2,8,2,0,1,2,12,27
De'Anthony Melton,76ers,"OCT 28, 2023",PHI @ TOR,W,32,1,7,14.3%,0,4,0.0%,0,0,0.0%,0,5,5,4,1,1,2,2,2,0
De'Anthony Melton,76ers,"OCT 26, 2023",PHI @ MIL,L,25,3,10,30.0%,2,6,33.3%,2,2,100.0%,1,1,2,4,2,0,1,2,10,-4
De'Anthony Melton - Average,Average,,,,28.4,3.3,9.0,34.8%,1.8,4.9,37.3%,1.9,2.4,50.0%,0.5,2.9,3.4,4.2,1.3,0.3,1.3,2.5,10.3,3.6
Sam Merrill,Cavaliers,"NOV 13, 2023",CLE @ SAC,L,3,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,1
Sam Merrill,Cavaliers,"NOV 05, 2023",CLE vs. GSW,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-2
Sam Merrill,Cavaliers,"OCT 31, 2023",CLE vs. NYK,L,14,2,4,50.0%,2,4,50.0%,0,0,0.0%,0,1,1,2,1,0,1,0,6,-2
Sam Merrill,Cavaliers,"OCT 28, 2023",CLE vs. IND,L,6,0,2,0.0%,0,1,0.0%,0,0,0.0%,1,1,2,1,1,0,0,0,0,2
Sam Merrill - Average,Average,,,,6.0,0.5,1.8,12.5%,0.5,1.5,12.5%,0.0,0.0,0.0%,0.2,0.5,0.8,0.8,0.5,0.0,0.2,0.0,1.5,-0.2
Chimezie Metu,Suns,"NOV 12, 2023",PHX vs. OKC,L,1,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,0
Chimezie Metu,Suns,"NOV 05, 2023",PHX @ DET,W,2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-5
Chimezie Metu,Suns,"NOV 04, 2023",PHX @ PHI,L,5,0,1,0.0%,0,1,0.0%,2,2,100.0%,0,1,1,0,0,1,1,0,2,4
Chimezie Metu,Suns,"OCT 28, 2023",PHX vs. UTA,W,3,1,2,50.0%,0,0,0.0%,0,0,0.0%,0,1,1,1,0,0,0,0,2,-4
Chimezie Metu - Average,Average,,,,2.8,0.2,1.0,12.5%,0.0,0.5,0.0%,0.5,0.5,25.0%,0.0,0.5,0.5,0.2,0.0,0.2,0.2,0.0,1.0,-1.2
Vasilije Micic,Thunder,"NOV 14, 2023",OKC vs. SAS,W,19,2,4,50.0%,2,3,66.7%,2,4,50.0%,0,1,1,4,1,0,2,1,8,16
Vasilije Micic,Thunder,"NOV 03, 2023",OKC vs. GSW,L,12,2,5,40.0%,1,2,50.0%,0,0,0.0%,0,1,1,3,0,0,0,1,5,-2
Vasilije Micic,Thunder,"OCT 29, 2023",OKC vs. DEN,L,14,1,3,33.3%,0,2,0.0%,0,0,0.0%,0,0,0,3,0,0,2,1,2,-9
Vasilije Micic,Thunder,"OCT 27, 2023",OKC @ CLE,W,6,1,1,100.0%,1,1,100.0%,0,0,0.0%,0,0,0,1,0,0,2,0,3,2
Vasilije Micic - Average,Average,,,,12.8,1.5,3.2,55.8%,1.0,2.0,54.2%,0.5,1.0,12.5%,0.0,0.5,0.5,2.8,0.2,0.0,1.5,0.8,4.5,1.8
Khris Middleton,Bucks,"NOV 13, 2023",MIL vs. CHI,W,19,6,10,60.0%,1,5,20.0%,0,0,0.0%,1,5,6,2,1,0,2,2,13,0
Khris Middleton,Bucks,"NOV 11, 2023",MIL @ ORL,L,20,4,8,50.0%,2,4,50.0%,0,0,0.0%,0,0,0,7,0,1,1,1,10,-3
Khris Middleton,Bucks,"NOV 09, 2023",MIL @ IND,L,20,7,13,53.8%,2,6,33.3%,3,4,75.0%,1,1,2,4,0,0,2,1,19,-5
